"Timestamp";"Vetronaviglio.F01#Energia attiva nel carico#kWh";"Vetronaviglio.F02#Energia attiva nel carico#kWh";"Vetronaviglio.F03#Energia attiva nel carico#kWh";"Vetronaviglio.F04#Energia attiva nel carico#kWh";"Vetronaviglio.F05#Energia attiva nel carico#kWh";"Vetronaviglio.F06#Energia attiva nel carico#kWh";"Vetronaviglio.F07#Energia attiva nel carico#kWh";"Vetronaviglio.F08#Energia attiva nel carico#kWh";"Vetronaviglio.F09#Energia attiva nel carico#kWh";"Vetronaviglio.F10#Energia attiva nel carico#kWh";"Vetronaviglio.F11#Energia attiva nel carico#kWh";"Vetronaviglio.ISOLA1#Energia attiva nel carico#kWh";"Vetronaviglio.M1030#Energia attiva nel carico#kWh";"Vetronaviglio.M1050#Energia attiva nel carico#kWh";"Vetronaviglio.MG5#Energia attiva nel carico#kWh";"Vetronaviglio.MG6#Energia attiva nel carico#kWh";"Vetronaviglio.MG7#Energia attiva nel carico#kWh";"Vetronaviglio.MG8#Energia attiva nel carico#kWh";"Vetronaviglio.MMAN#Energia attiva nel carico#kWh";"Vetronaviglio.MP1#Energia attiva nel carico#kWh";"Vetronaviglio.MP2#Energia attiva nel carico#kWh";"Vetronaviglio.MP3#Energia attiva nel carico#kWh";"Vetronaviglio.MP4#Energia attiva nel carico#kWh";"Vetronaviglio.Sycma#Energia attiva nel carico#kWh";"Vetronaviglio.TMPM2_TMPMI#Energia attiva nel carico#kWh";"Vetronaviglio.TMPMA1#Energia attiva nel carico#kWh";"Vetronaviglio.TROV#Energia attiva nel carico#kWh"
2026-01-25 04:05:00;4694,55;5733,09;7844,03;109304,74;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:10:00;4694,55;5733,09;7844,03;109304,75;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:15:00;4694,55;5733,09;7844,03;109304,76;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:20:00;4694,55;5733,09;7844,03;109304,76;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:25:00;4694,55;5733,09;7844,03;109304,77;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:30:00;4694,55;5733,09;7844,03;109304,78;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:35:00;4694,55;5733,09;7844,03;109304,78;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:40:00;4694,55;5733,09;7844,03;109304,79;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:45:00;4694,55;5733,09;7844,03;109304,8;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:50:00;4694,55;5733,09;7844,03;109304,8;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 04:55:00;4694,55;5733,09;7844,03;109304,81;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:00:00;4694,55;5733,09;7844,03;109304,82;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:05:00;4694,55;5733,09;7844,03;109304,82;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:10:00;4694,55;5733,09;7844,03;109304,83;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:15:00;4694,55;5733,09;7844,03;109304,83;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:20:00;4694,55;5733,09;7844,03;109304,84;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:25:00;4694,55;5733,09;7844,03;109304,85;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:30:00;4694,55;5733,09;7844,03;109304,85;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:35:00;4694,55;5733,09;7844,03;109304,86;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:40:00;4694,55;5733,09;7844,03;109304,87;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:45:00;4694,55;5733,09;7844,03;109304,87;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:50:00;4694,55;5733,09;7844,03;109304,88;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 05:55:00;4694,55;5733,09;7844,03;109304,89;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:00:00;4694,55;5733,09;7844,03;109304,89;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:05:00;4694,55;5733,09;7844,03;109304,9;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:10:00;4694,55;5733,09;7844,03;109304,91;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:15:00;4694,55;5733,09;7844,03;109304,91;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:20:00;4694,55;5733,09;7844,03;109304,92;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:25:00;4694,55;5733,09;7844,03;109304,93;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:30:00;4694,55;5733,09;7844,03;109304,93;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:35:00;4694,55;5733,09;7844,03;109304,94;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:40:00;4694,55;5733,09;7844,03;109304,95;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:45:00;4694,55;5733,09;7844,03;109304,95;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:50:00;4694,55;5733,09;7844,03;109304,96;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 06:55:00;4694,55;5733,09;7844,03;109304,97;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:00:00;4694,55;5733,09;7844,03;109304,97;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:05:00;4694,55;5733,09;7844,03;109304,98;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:10:00;4694,55;5733,09;7844,03;109304,98;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:15:00;4694,55;5733,09;7844,03;109304,99;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:20:00;4694,55;5733,09;7844,03;109305;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:25:00;4694,55;5733,09;7844,03;109305;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:30:00;4694,55;5733,09;7844,03;109305,01;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:35:00;4694,55;5733,09;7844,03;109305,02;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:40:00;4694,55;5733,09;7844,03;109305,02;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:45:00;4694,55;5733,09;7844,03;109305,03;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:50:00;4694,55;5733,09;7844,03;109305,04;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 07:55:00;4694,55;5733,09;7844,03;109305,04;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:00:00;4694,55;5733,09;7844,03;109305,05;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:05:00;4694,55;5733,09;7844,03;109305,06;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:10:00;4694,55;5733,09;7844,03;109305,06;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:15:00;4694,55;5733,09;7844,03;109305,07;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:20:00;4694,55;5733,09;7844,03;109305,08;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:25:00;4694,55;5733,09;7844,03;109305,08;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:30:00;4694,55;5733,09;7844,03;109305,09;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:35:00;4694,55;5733,09;7844,03;109305,09;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:40:00;4694,55;5733,09;7844,03;109305,1;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:45:00;4694,55;5733,09;7844,03;109305,11;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:50:00;4694,55;5733,09;7844,03;109305,11;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 08:55:00;4694,55;5733,09;7844,03;109305,12;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:00:00;4694,55;5733,09;7844,03;109305,13;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:05:00;4694,55;5733,09;7844,03;109305,13;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:10:00;4694,55;5733,09;7844,03;109305,14;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:15:00;4694,55;5733,09;7844,03;109305,15;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:20:00;4694,55;5733,09;7844,03;109305,15;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:25:00;4694,55;5733,09;7844,03;109305,16;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:30:00;4694,55;5733,09;7844,03;109305,17;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:35:00;4694,55;5733,09;7844,03;109305,17;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:40:00;4694,55;5733,09;7844,03;109305,18;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:45:00;4694,55;5733,09;7844,03;109305,19;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:50:00;4694,55;5733,09;7844,03;109305,19;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 09:55:00;4694,55;5733,09;7844,03;109305,2;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:00:00;4694,55;5733,09;7844,03;109305,21;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:05:00;4694,55;5733,09;7844,03;109305,21;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:10:00;4694,55;5733,09;7844,03;109305,22;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:15:00;4694,55;5733,09;7844,03;109305,22;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:20:00;4694,55;5733,09;7844,03;109305,23;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:25:00;4694,55;5733,09;7844,03;109305,24;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:30:00;4694,55;5733,09;7844,03;109305,24;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:35:00;4694,55;5733,09;7844,03;109305,25;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:40:00;4694,55;5733,09;7844,03;109305,26;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:45:00;4694,55;5733,09;7844,03;109305,26;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:50:00;4694,55;5733,09;7844,03;109305,27;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 10:55:00;4694,55;5733,09;7844,03;109305,28;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:00:00;4694,55;5733,09;7844,03;109305,28;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:05:00;4694,55;5733,09;7844,03;109305,29;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:10:00;4694,55;5733,09;7844,03;109305,3;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:15:00;4694,55;5733,09;7844,03;109305,3;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:20:00;4694,55;5733,09;7844,03;109305,31;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:25:00;4694,55;5733,09;7844,03;109305,32;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:30:00;4694,55;5733,09;7844,03;109305,32;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:35:00;4694,55;5733,09;7844,03;109305,33;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:40:00;4694,55;5733,09;7844,03;109305,34;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:45:00;4694,55;5733,09;7844,03;109305,34;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:50:00;4694,55;5733,09;7844,03;109305,35;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 11:55:00;4694,55;5733,09;7844,03;109305,35;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:00:00;4694,55;5733,09;7844,03;109305,36;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:05:00;4694,55;5733,09;7844,03;109305,37;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:10:00;4694,55;5733,09;7844,03;109305,37;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:15:00;4694,55;5733,09;7844,03;109305,38;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:20:00;4694,55;5733,09;7844,03;109305,39;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:25:00;4694,55;5733,09;7844,03;109305,39;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:30:00;4694,55;5733,09;7844,03;109305,4;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:35:00;4694,55;5733,09;7844,03;109305,41;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:40:00;4694,55;5733,09;7844,03;109305,41;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:45:00;4694,55;5733,09;7844,03;109305,42;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:50:00;4694,55;5733,09;7844,03;109305,43;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 12:55:00;4694,55;5733,09;7844,03;109305,43;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 13:00:00;4694,55;5733,09;7844,03;109305,44;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 13:05:00;4694,55;5733,09;7844,03;109305,45;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
2026-01-25 13:10:00;4694,55;5733,09;7844,03;109305,45;13255,85;11362,48;12408,55;;3824,72;;;1270,27;13952,03;52,03;31436,48;21436,75;9471,16;8544,18;12091,31;;19461,03;;;678,74;106,83;161,92;4244,17
