"Timestamp";"Vetronaviglio.5001118029#Energia attiva nel carico#kWh";"Vetronaviglio.5001118029#Potenza attiva#kW"
2026-08-16 03:25:00;736732,08;4,97609
2026-08-16 03:30:00;736732,49;4,94067
2026-08-16 03:35:00;736732,93;5,37652
2026-08-16 03:40:00;736733,38;5,2853
2026-08-16 03:45:00;736733,8;4,91168
2026-08-16 03:55:00;736734,63;5,18344
2026-08-16 04:05:00;736735,5;4,82212
2026-08-16 04:10:00;736735,91;4,99983
2026-08-16 04:15:00;736736,34;5,4773
2026-08-16 04:20:00;736736,8;5,46446
2026-08-16 04:25:00;736737,24;5,058
2026-08-16 04:30:00;736737,66;5,05192
2026-08-16 04:35:00;736738,08;5,42998
2026-08-16 04:40:00;736738,53;5,38514
2026-08-16 04:45:00;736738,98;5,52476
2026-08-16 04:50:00;736739,4;5,14218
2026-08-16 04:55:00;736739,84;5,18358
2026-08-16 05:00:00;736740,3;5,57933
2026-08-16 05:05:00;736740,76;5,42253
2026-08-16 05:10:00;736741,19;5,09033
2026-08-16 05:15:00;736741,61;5,04338
2026-08-16 05:20:00;736742,06;5,39968
2026-08-16 05:25:00;736742,5;5,34631
2026-08-16 05:30:00;736742,93;5,2463
2026-08-16 05:35:00;736743,35;5,08885
2026-08-16 05:40:00;736743,81;5,52213
2026-08-16 05:45:00;736744,27;5,55498
2026-08-16 05:50:00;736744,69;4,94089
2026-08-16 05:55:00;736745,1;5,00482
2026-08-16 06:05:00;736745,99;5,38451
2026-08-16 06:10:00;736746,41;4,92224
2026-08-16 06:15:00;736746,82;5,10452
2026-08-16 06:20:00;736747,25;5,34663
2026-08-16 06:25:00;736747,7;5,26486
2026-08-16 06:30:00;736748,12;4,93996
2026-08-16 06:35:00;736748,53;4,7829
2026-08-16 06:40:00;736748,95;5,36285
2026-08-16 06:45:00;736749,35;3,98844
2026-08-16 06:50:00;736749,67;3,51072
2026-08-16 06:55:00;736749,98;3,61908
2026-08-16 07:00:00;736750,29;4,05612
2026-08-16 07:05:00;736750,63;4,03962
2026-08-16 07:10:00;736750,95;3,56151
2026-08-16 07:15:00;736751,25;3,61677
2026-08-16 07:20:00;736751,55;3,8371
2026-08-16 07:25:00;736751,88;3,93418
2026-08-16 07:30:00;736752,2;3,62641
2026-08-16 07:35:00;736752,49;3,5016
2026-08-16 07:40:00;736752,8;3,87761
2026-08-16 07:45:00;736753,13;4,02934
2026-08-16 07:50:00;736753,46;3,98126
2026-08-16 07:55:00;736753,76;3,63213
2026-08-16 08:05:00;736754,4;4,02871
2026-08-16 08:10:00;736754,73;3,87059
2026-08-16 08:15:00;736755,03;3,60259
2026-08-16 08:20:00;736755,35;3,68325
2026-08-16 08:25:00;736755,7;4,15853
2026-08-16 08:30:00;736756,03;4,04273
2026-08-16 08:35:00;736756,34;3,58054
2026-08-16 08:40:00;736756,65;3,68636
2026-08-16 08:45:00;736756,95;3,60514
2026-08-16 08:50:00;736757,24;3,47736
2026-08-16 08:55:00;736757,53;3,53133
2026-08-16 09:00:00;736757,83;3,61762
2026-08-16 09:05:00;736758,17;4,13544
2026-08-16 09:10:00;736758,5;4,07677
2026-08-16 09:15:00;736758,84;4,04824
2026-08-16 09:20:00;736759,17;3,91956
2026-08-16 09:25:00;736759,47;3,54096
2026-08-16 09:30:00;736759,77;3,53654
2026-08-16 09:35:00;736760,09;3,8557
2026-08-16 09:40:00;736760,42;3,92993
2026-08-16 09:45:00;736760,71;3,37334
2026-08-16 09:50:00;736761;3,43301
2026-08-16 09:55:00;736761,31;3,83195
2026-08-16 10:05:00;736761,93;3,40955
2026-08-16 10:10:00;736762,22;3,41483
2026-08-16 10:15:00;736762,52;3,89673
2026-08-16 10:20:00;736762,83;3,76879
2026-08-16 10:25:00;736763,14;3,48959
2026-08-16 10:30:00;736763,43;3,40886
2026-08-16 10:35:00;736763,73;3,85629
2026-08-16 10:40:00;736764,05;3,76421
2026-08-16 10:45:00;736764,35;3,30247
2026-08-16 10:50:00;736764,63;3,32414
2026-08-16 10:55:00;736764,92;3,70973
2026-08-16 11:00:00;736765,23;3,79041
2026-08-16 11:05:00;736765,54;3,58685
2026-08-16 11:10:00;736765,83;3,4622
2026-08-16 11:15:00;736766,12;3,67414
2026-08-16 11:20:00;736766,44;3,87369
2026-08-16 11:25:00;736766,76;3,81499
2026-08-16 11:30:00;736767,04;3,38033
2026-08-16 11:35:00;736767,33;3,43751
2026-08-16 11:40:00;736767,64;3,73187
2026-08-16 11:45:00;736767,97;3,93815
2026-08-16 11:50:00;736768,26;3,40141
2026-08-16 11:55:00;736768,55;3,39345
2026-08-16 12:05:00;736769,17;3,72924
2026-08-16 12:10:00;736769,46;3,37873
2026-08-16 12:15:00;736769,74;3,3751
2026-08-16 12:20:00;736770,04;3,82719
2026-08-16 12:25:00;736770,36;3,74839
2026-08-16 12:30:00;736770,66;3,63553
2026-08-16 12:35:00;736770,96;3,5159
2026-08-16 12:40:00;736771,28;3,9766
2026-08-16 12:45:00;736771,62;4,00127
2026-08-16 12:50:00;736771,94;3,71183
2026-08-16 12:55:00;736772,25;3,77739
2026-08-16 13:00:00;736772,58;4,19992
2026-08-16 13:05:00;736772,92;4,13474
2026-08-16 13:10:00;736773,25;3,66021
2026-08-16 13:15:00;736773,56;3,77108
2026-08-16 13:20:00;736773,88;4,13268
2026-08-16 13:25:00;736774,23;4,05227
2026-08-16 13:30:00;736774,56;3,76896
2026-08-16 13:35:00;736774,87;3,69856
2026-08-16 13:40:00;736775,19;4,05714
2026-08-16 13:45:00;736775,54;4,17339
2026-08-16 13:50:00;736775,89;4,24101
2026-08-16 13:55:00;736776,2;3,8377
2026-08-16 14:05:00;736776,86;4,08515
2026-08-16 14:10:00;736777,2;4,01888
2026-08-16 14:15:00;736777,5;3,64108
2026-08-16 14:20:00;736777,8;3,52577
2026-08-16 14:25:00;736778,13;3,92419
2026-08-16 14:30:00;736778,45;3,88559
2026-08-16 14:35:00;736778,76;3,58423
2026-08-16 14:40:00;736779,05;3,59493
2026-08-16 14:45:00;736779,36;3,66285
2026-08-16 14:50:00;736779,66;3,70358
2026-08-16 14:55:00;736779,96;3,57913
2026-08-16 15:00:00;736780,26;3,61826
2026-08-16 15:05:00;736780,58;3,93632
2026-08-16 15:10:00;736780,92;3,91996
2026-08-16 15:15:00;736781,25;4,13236
2026-08-16 15:20:00;736781,59;3,95171
2026-08-16 15:25:00;736781,9;3,64914
2026-08-16 15:30:00;736782,2;3,60936
2026-08-16 15:35:00;736782,52;3,93398
2026-08-16 15:40:00;736782,85;3,9324
2026-08-16 15:45:00;736783,16;3,56828
2026-08-16 15:50:00;736783,45;3,52907
2026-08-16 15:55:00;736783,76;3,92751
2026-08-16 16:00:00;736784,1;4,12668
2026-08-16 16:05:00;736784,43;3,75615
2026-08-16 16:10:00;736784,74;3,55634
2026-08-16 16:15:00;736785,05;4,0279
2026-08-16 16:20:00;736785,38;3,90415
2026-08-16 16:25:00;736785,71;4,02086
2026-08-16 16:30:00;736786,01;3,60145
2026-08-16 16:35:00;736786,31;3,56971
2026-08-16 16:40:00;736786,64;3,94231
2026-08-16 16:45:00;736786,98;4,01428
2026-08-16 16:50:00;736787,29;3,67301
2026-08-16 16:55:00;736787,59;3,60022
2026-08-16 17:00:00;736787,92;4,05456
2026-08-16 17:05:00;736788,24;3,92941
2026-08-16 17:10:00;736788,56;3,56753
2026-08-16 17:15:00;736788,85;3,55627
2026-08-16 17:20:00;736789,18;4,04868
2026-08-16 17:25:00;736789,52;4,09805
2026-08-16 17:30:00;736789,86;3,69028
2026-08-16 17:35:00;736790,16;3,78123
2026-08-16 17:40:00;736790,48;4,08982
2026-08-16 17:45:00;736790,82;4,14006
2026-08-16 17:50:00;736791,15;3,92031
2026-08-16 17:55:00;736791,45;3,75786
2026-08-16 18:00:00;736791,76;3,77987
2026-08-16 18:05:00;736792,12;4,26075
2026-08-16 18:10:00;736792,47;4,26507
2026-08-16 18:15:00;736792,79;3,78362
2026-08-16 18:20:00;736793,11;3,9549
2026-08-16 18:25:00;736793,46;4,15383
2026-08-16 18:30:00;736793,82;4,19771
2026-08-16 18:35:00;736794,15;3,85495
2026-08-16 18:40:00;736794,46;3,64167
2026-08-16 18:45:00;736794,79;4,24289
2026-08-16 18:50:00;736795,15;4,31636
2026-08-16 18:55:00;736795,5;3,96757
2026-08-16 19:00:00;736795,83;3,88688
2026-08-16 19:05:00;736796,16;4,36342
2026-08-16 19:10:00;736796,51;4,17021
2026-08-16 19:15:00;736796,85;3,96865
2026-08-16 19:20:00;736797,17;3,791
2026-08-16 19:25:00;736797,49;3,95434
2026-08-16 19:30:00;736797,84;4,22311
2026-08-16 19:35:00;736798,19;4,1986
2026-08-16 19:40:00;736798,51;3,89528
2026-08-16 19:45:00;736798,82;3,68405
2026-08-16 19:50:00;736799,16;3,95265
2026-08-16 19:55:00;736799,5;4,07681
2026-08-16 20:00:00;736799,81;3,46639
2026-08-16 20:05:00;736800,1;3,52527
2026-08-16 20:10:00;736800,47;5,33447
2026-08-16 20:15:00;736800,92;5,50215
2026-08-16 20:20:00;736801,35;4,92797
2026-08-16 20:25:00;736801,76;4,93474
2026-08-16 20:30:00;736802,19;5,48232
2026-08-16 20:35:00;736802,63;5,25749
2026-08-16 20:40:00;736803,06;4,98608
2026-08-16 20:45:00;736803,47;4,90847
2026-08-16 20:50:00;736803,89;4,98817
2026-08-16 20:55:00;736804,3;4,95987
2026-08-16 21:00:00;736804,72;4,96062
2026-08-16 21:05:00;736805,14;5,34284
2026-08-16 21:10:00;736805,59;5,25072
2026-08-16 21:15:00;736806,03;5,30698
2026-08-16 21:20:00;736806,47;5,28808
2026-08-16 21:25:00;736806,89;4,92624
2026-08-16 21:30:00;736807,29;4,68242
2026-08-16 21:35:00;736807,71;5,28854
2026-08-16 21:40:00;736808,15;5,26051
2026-08-16 21:45:00;736808,58;4,82805
2026-08-16 21:50:00;736808,98;4,90001
2026-08-16 21:55:00;736809,39;5,20193
2026-08-16 22:00:00;736809,83;5,29137
2026-08-16 22:05:00;736810,27;5,22388
2026-08-16 22:10:00;736810,68;4,91053
2026-08-16 22:15:00;736811,08;4,90221
2026-08-16 22:20:00;736811,53;5,40839
2026-08-16 22:25:00;736811,98;5,54864
2026-08-16 22:30:00;736812,4;4,97793
2026-08-16 22:35:00;736812,82;5,06401
2026-08-16 22:40:00;736813,26;5,32868
2026-08-16 22:45:00;736813,7;5,27045
2026-08-16 22:50:00;736814,11;4,78652
2026-08-16 22:55:00;736814,52;4,87523
2026-08-16 23:00:00;736814,95;5,31791
2026-08-16 23:05:00;736815,4;5,26168
2026-08-16 23:15:00;736816,14;3,82136
2026-08-16 23:20:00;736816,53;4,86702
2026-08-16 23:25:00;736816,93;4,77565
2026-08-16 23:30:00;736817,31;4,29581
2026-08-16 23:35:00;736817,67;4,3569
2026-08-16 23:40:00;736818,04;4,63249
2026-08-16 23:45:00;736818,44;4,65664
2026-08-16 23:50:00;736818,81;4,29834
2026-08-16 23:55:00;736819,17;4,24024
2026-08-17 00:05:00;736819,93;4,66177
2026-08-17 00:10:00;736820,31;4,18933
2026-08-17 00:15:00;736820,65;4,09838
2026-08-17 00:20:00;736820,99;4,38618
2026-08-17 00:25:00;736821,35;4,28538
2026-08-17 00:30:00;736821,71;4,02364
2026-08-17 00:35:00;736822,05;4,07306
2026-08-17 00:40:00;736822,39;4,38915
2026-08-17 00:45:00;736822,77;4,56411
2026-08-17 00:50:00;736823,14;4,25021
2026-08-17 00:55:00;736823,48;4,18346
2026-08-17 01:00:00;736823,81;4,11002
2026-08-17 01:05:00;736824,19;4,51629
2026-08-17 01:10:00;736824,56;4,53248
2026-08-17 01:15:00;736824,9;4,03977
2026-08-17 01:20:00;736825,24;4,08628
2026-08-17 01:25:00;736825,61;4,51124
2026-08-17 01:30:00;736825,98;4,48293
2026-08-17 01:35:00;736826,32;3,93545
2026-08-17 01:40:00;736826,66;3,98617
2026-08-17 01:45:00;736827,02;4,50882
2026-08-17 01:50:00;736827,39;4,479
2026-08-17 01:55:00;736827,74;4,13254
2026-08-17 02:05:00;736828,45;4,62783
2026-08-17 02:10:00;736828,83;4,50369
2026-08-17 02:15:00;736829,18;4,10017
2026-08-17 02:20:00;736829,51;3,92396
2026-08-17 02:25:00;736829,85;4,36313
2026-08-17 02:30:00;736830,21;4,29616
2026-08-17 02:35:00;736830,55;3,83176
2026-08-17 02:40:00;736830,87;3,9042
2026-08-17 02:45:00;736831,22;4,37088
2026-08-17 02:50:00;736831,58;4,37695
2026-08-17 02:55:00;736831,94;3,89075
2026-08-17 03:00:00;736832,27;4,01203
2026-08-17 03:05:00;736832,61;4,35275
2026-08-17 03:10:00;736832,98;4,30999
2026-08-17 03:15:00;736833,33;3,91321
2026-08-17 03:20:00;736833,66;3,98626
2026-08-17 03:25:00;736834,01;4,53508
2026-08-17 03:30:00;736834,38;4,3686
2026-08-17 03:35:00;736834,75;4,18257
2026-08-17 03:40:00;736835,08;3,96794
2026-08-17 03:45:00;736835,42;4,38981
2026-08-17 03:50:00;736835,78;4,44937
2026-08-17 03:55:00;736836,14;4,02189
2026-08-17 04:05:00;736836,83;4,24641
2026-08-17 04:10:00;736837,2;4,53
2026-08-17 04:15:00;736837,58;4,2727
2026-08-17 04:20:00;736837,92;4,07442
2026-08-17 04:25:00;736838,25;3,9561
2026-08-17 04:30:00;736838,62;4,40546
2026-08-17 04:35:00;736838,98;4,28408
2026-08-17 04:40:00;736839,31;3,87416
2026-08-17 04:45:00;736839,64;3,88192
2026-08-17 04:50:00;736840;4,31578
2026-08-17 04:55:00;736840,35;4,35847
2026-08-17 05:00:00;736840,67;3,7904
2026-08-17 05:05:00;736841,02;4,86108
2026-08-17 05:10:00;736841,45;5,32608
2026-08-17 05:15:00;736841,89;5,05122
2026-08-17 05:20:00;736842,29;4,7177
2026-08-17 05:25:00;736842,7;4,9263
2026-08-17 05:30:00;736843,01;3,76922
2026-08-17 05:35:00;736843,34;3,76481
2026-08-17 05:40:00;736843,69;4,33065
2026-08-17 05:45:00;736844,03;4,08836
2026-08-17 05:50:00;736844,38;4,1711
2026-08-17 05:55:00;736844,69;3,77267
2026-08-17 06:00:00;736845;3,70154
2026-08-17 06:05:00;736845,34;4,0698
2026-08-17 06:10:00;736845,68;4,14614
2026-08-17 06:15:00;736846;3,80514
2026-08-17 06:20:00;736846,32;3,7669
2026-08-17 06:25:00;736846,66;4,24431
2026-08-17 06:30:00;736847;4,05829
2026-08-17 06:35:00;736847,32;3,7159
2026-08-17 06:40:00;736847,63;3,72715
2026-08-17 06:45:00;736847,96;4,18104
2026-08-17 06:50:00;736848,25;3,61315
2026-08-17 06:55:00;736848,56;3,28597
2026-08-17 07:00:00;736848,84;3,21971
2026-08-17 07:05:00;736849,13;3,60032
2026-08-17 07:10:00;736849,39;2,77579
2026-08-17 07:15:00;736849,68;3,88674
2026-08-17 07:20:00;736850,01;3,99274
2026-08-17 07:25:00;736850,31;3,69048
2026-08-17 07:30:00;736850,66;5,11665
2026-08-17 07:35:00;736851,07;4,7442
2026-08-17 07:40:00;736851,47;4,71203
2026-08-17 07:45:00;736851,85;4,22362
2026-08-17 07:50:00;736852,23;5,27943
2026-08-17 07:55:00;736852,67;5,1863
2026-08-17 08:00:00;736853,09;4,53605
2026-08-17 08:05:00;736853,48;4,87317
2026-08-17 08:10:00;736853,89;4,91834
2026-08-17 08:15:00;736854,28;4,63196
2026-08-17 08:20:00;736854,66;4,42605
2026-08-17 08:25:00;736855;4,22495
2026-08-17 08:30:00;736855,41;5,61633
2026-08-17 08:35:00;736855,86;5,28953
2026-08-17 08:40:00;736856,27;4,58597
2026-08-17 08:45:00;736856,66;4,80716
2026-08-17 08:50:00;736857,05;4,73268
2026-08-17 08:55:00;736857,44;4,43526
2026-08-17 09:00:00;736857,8;3,75561
2026-08-17 09:05:00;736858,1;3,78554
2026-08-17 09:10:00;736858,44;4,46929
2026-08-17 09:15:00;736858,87;4,97634
2026-08-17 09:20:00;736859,24;4,32522
2026-08-17 09:25:00;736859,54;3,725
2026-08-17 09:30:00;736859,89;4,29667
2026-08-17 09:35:00;736860,34;5,18955
2026-08-17 09:40:00;736860,74;4,88624
2026-08-17 09:45:00;736861,05;3,84691
2026-08-17 09:50:00;736861,39;3,89839
2026-08-17 09:55:00;736861,83;5,36132
2026-08-17 10:00:00;736862,25;4,98816
2026-08-17 10:05:00;736862,55;3,71549
2026-08-17 10:10:00;736862,89;3,92653
2026-08-17 10:15:00;736863,31;4,87836
2026-08-17 10:20:00;736863,67;3,53133
2026-08-17 10:25:00;736863,99;4,07054
2026-08-17 10:30:00;736864,36;5,08935
2026-08-17 10:35:00;736864,79;4,88465
2026-08-17 10:40:00;736865,13;3,67366
2026-08-17 10:45:00;736865,44;3,88405
2026-08-17 10:50:00;736865,86;5,33055
2026-08-17 10:55:00;736866,29;4,99649
2026-08-17 11:00:00;736866,62;3,65416
2026-08-17 11:05:00;736866,94;4,05071
2026-08-17 11:10:00;736867,35;5,20034
2026-08-17 11:15:00;736867,77;4,92218
2026-08-17 11:20:00;736868,12;3,42632
2026-08-17 11:25:00;736868,4;3,32234
2026-08-17 11:30:00;736868,71;4,05738
2026-08-17 11:35:00;736869,11;4,74281
2026-08-17 11:40:00;736869,49;4,72131
2026-08-17 11:45:00;736869,82;3,8292
2026-08-17 11:50:00;736870,14;3,80309
2026-08-17 11:55:00;736870,57;5,03496
2026-08-17 12:00:00;736870,97;4,82985
2026-08-17 12:05:00;736871,29;3,71266
2026-08-17 12:10:00;736871,61;3,82812
2026-08-17 12:15:00;736872;5,04391
2026-08-17 12:20:00;736872,41;5,00017
2026-08-17 12:25:00;736872,76;3,53955
2026-08-17 12:30:00;736873,08;3,78459
2026-08-17 12:35:00;736873,45;5,12072
2026-08-17 12:40:00;736873,87;4,86481
2026-08-17 12:45:00;736874,27;4,56768
2026-08-17 12:50:00;736874,62;4,07542
2026-08-17 12:55:00;736874,94;3,8964
2026-08-17 13:00:00;736875,32;4,93345
2026-08-17 13:05:00;736875,75;5,18245
2026-08-17 13:10:00;736876,18;4,84588
2026-08-17 13:15:00;736876,53;4,11778
2026-08-17 13:20:00;736876,83;3,77541
2026-08-17 13:25:00;736877,23;5,07007
2026-08-17 13:30:00;736877,69;5,51717
2026-08-17 13:35:00;736878,11;5,09427
2026-08-17 13:40:00;736878,49;4,48686
2026-08-17 13:45:00;736878,88;4,68694
2026-08-17 13:50:00;736879,31;5,13202
2026-08-17 13:55:00;736879,73;5,19759
2026-08-17 14:00:00;736880,08;3,78962
2026-08-17 14:05:00;736880,41;3,94074
2026-08-17 14:10:00;736880,89;5,66663
2026-08-17 14:15:00;736881,37;5,77194
2026-08-17 14:20:00;736881,77;4,78536
2026-08-17 14:25:00;736882,16;4,73865
2026-08-17 14:30:00;736882,6;5,29085
2026-08-17 14:35:00;736883,04;5,34062
2026-08-17 14:40:00;736883,45;4,768
2026-08-17 14:45:00;736883,84;4,58356
2026-08-17 14:50:00;736884,21;4,16237
2026-08-17 14:55:00;736884,56;4,12909
2026-08-17 15:00:00;736884,93;5,17594
2026-08-17 15:05:00;736885,37;5,40781
2026-08-17 15:10:00;736885,83;5,17915
2026-08-17 15:15:00;736886,26;5,11354
2026-08-17 15:20:00;736886,66;4,73445
2026-08-17 15:25:00;736887,05;4,64033
2026-08-17 15:30:00;736887,41;4,21242
2026-08-17 15:35:00;736887,75;4,10465
2026-08-17 15:40:00;736888,1;4,98515
2026-08-17 15:45:00;736888,53;5,26889
2026-08-17 15:50:00;736888,97;5,11914
2026-08-17 15:55:00;736889,39;4,92766
2026-08-17 16:00:00;736889,72;3,71763
2026-08-17 16:05:00;736890,06;4,73624
2026-08-17 16:10:00;736890,52;6,11869
2026-08-17 16:15:00;736891,07;6,75977
2026-08-17 16:20:00;736891,56;5,08698
2026-08-17 16:25:00;736891,95;4,62753
2026-08-17 16:30:00;736892,28;4,1902
2026-08-17 16:35:00;736892,63;4,07561
2026-08-17 16:40:00;736892,95;3,76151
2026-08-17 16:45:00;736893,27;3,76171
2026-08-17 16:50:00;736893,6;4,12961
2026-08-17 16:55:00;736893,94;4,09857
2026-08-17 17:00:00;736894,25;3,56467
2026-08-17 17:05:00;736894,55;3,62676
2026-08-17 17:10:00;736894,88;4,13187
2026-08-17 17:15:00;736895,23;4,25595
2026-08-17 17:20:00;736895,56;3,82525
2026-08-17 17:25:00;736895,88;3,87427
2026-08-17 17:30:00;736896,2;3,77681
2026-08-17 17:35:00;736896,52;3,83144
2026-08-17 17:40:00;736896,85;4,3418
2026-08-17 17:45:00;736897,21;4,19858
2026-08-17 17:50:00;736897,56;4,15483
2026-08-17 17:55:00;736897,91;4,22258
2026-08-17 18:00:00;736898,17;2,21533
2026-08-17 18:05:00;736898,36;2,2387
2026-08-17 18:10:00;736898,59;2,71513
2026-08-17 18:15:00;736898,82;2,70447
2026-08-17 18:20:00;736899,01;2,32034
2026-08-17 18:25:00;736899,21;2,31716
2026-08-17 18:30:00;736899,44;2,75633
2026-08-17 18:35:00;736899,67;2,75615
2026-08-17 18:40:00;736899,88;2,4706
2026-08-17 18:45:00;736900,08;2,57437
2026-08-17 18:50:00;736900,33;3,13375
2026-08-17 18:55:00;736900,57;2,87408
2026-08-17 19:00:00;736900,77;2,40319
2026-08-17 19:05:00;736900,97;2,3508
2026-08-17 19:10:00;736901,19;2,72141
2026-08-17 19:15:00;736901,42;2,67892
2026-08-17 19:20:00;736901,63;2,47048
2026-08-17 19:25:00;736901,82;2,37594
2026-08-17 19:30:00;736902,05;2,86664
2026-08-17 19:35:00;736902,29;2,92848
2026-08-17 19:40:00;736902,5;2,35416
2026-08-17 19:45:00;736902,7;2,38781
2026-08-17 19:50:00;736902,91;2,71678
2026-08-17 19:55:00;736903,14;2,77001
2026-08-17 20:00:00;736903,34;2,32406
2026-08-17 20:05:00;736903,54;2,44732
2026-08-17 20:10:00;736903,75;2,69179
2026-08-17 20:15:00;736903,97;2,7235
2026-08-17 20:20:00;736904,18;2,1614
2026-08-17 20:25:00;736904,38;2,15263
2026-08-17 20:30:00;736904,7;4,02346
2026-08-17 20:35:00;736905,03;3,92393
2026-08-17 20:40:00;736905,35;3,73388
2026-08-17 20:45:00;736905,66;3,77826
2026-08-17 20:50:00;736905,99;4,17322
2026-08-17 20:55:00;736906,33;4,11977
2026-08-17 21:00:00;736906,66;3,81586
2026-08-17 21:05:00;736906,96;3,60416
2026-08-17 21:10:00;736907,28;3,81276
2026-08-17 21:15:00;736907,62;4,06208
2026-08-17 21:20:00;736907,94;3,76724
2026-08-17 21:25:00;736908,25;3,68607
2026-08-17 21:30:00;736908,56;3,86508
2026-08-17 21:35:00;736908,9;4,13464
2026-08-17 21:40:00;736909,23;3,8456
2026-08-17 21:45:00;736909,54;3,68631
2026-08-17 21:50:00;736909,85;3,68965
2026-08-17 21:55:00;736910,19;4,07108
2026-08-17 22:00:00;736910,52;3,9923
2026-08-17 22:05:00;736910,83;3,67995
2026-08-17 22:10:00;736911,15;3,73807
2026-08-17 22:15:00;736911,5;4,20769
2026-08-17 22:20:00;736911,83;4,1091
2026-08-17 22:25:00;736912,14;3,55947
2026-08-17 22:30:00;736912,45;3,80793
2026-08-17 22:35:00;736912,8;4,07419
2026-08-17 22:40:00;736913,14;4,19606
2026-08-17 22:45:00;736913,45;3,79266
2026-08-17 22:50:00;736913,76;3,87926
2026-08-17 22:55:00;736914,12;4,26419
2026-08-17 23:00:00;736914,47;4,28038
2026-08-17 23:05:00;736914,79;3,78965
2026-08-17 23:10:00;736915,11;3,71814
2026-08-17 23:15:00;736915,46;4,21163
2026-08-17 23:20:00;736915,78;3,72143
2026-08-17 23:25:00;736916,09;3,83435
2026-08-17 23:30:00;736916,41;3,85222
2026-08-17 23:35:00;736916,73;3,90962
2026-08-17 23:40:00;736917,07;4,27095
2026-08-17 23:45:00;736917,42;4,31365
2026-08-17 23:50:00;736917,77;4,13694
2026-08-17 23:55:00;736918,13;4,16231
2026-08-18 00:00:00;736918,44;3,85586
2026-08-18 00:05:00;736918,76;3,85907
2026-08-18 00:10:00;736919,12;4,25977
2026-08-18 00:15:00;736919,48;4,41167
2026-08-18 00:20:00;736919,81;3,92301
2026-08-18 00:25:00;736920,14;3,86027
2026-08-18 00:30:00;736920,5;4,40213
2026-08-18 00:35:00;736920,85;4,19762
2026-08-18 00:40:00;736921,17;3,80191
2026-08-18 00:45:00;736921,48;3,73527
2026-08-18 00:50:00;736921,82;4,20151
2026-08-18 00:55:00;736922,17;4,12111
2026-08-18 01:00:00;736922,49;3,89933
2026-08-18 01:05:00;736922,8;3,78925
2026-08-18 01:10:00;736923,15;4,22039
2026-08-18 01:15:00;736923,5;4,14683
2026-08-18 01:25:00;736924,13;3,67515
2026-08-18 01:30:00;736924,47;4,13868
2026-08-18 01:35:00;736924,81;4,16904
2026-08-18 01:40:00;736925,13;3,78412
2026-08-18 01:45:00;736925,44;3,8243
2026-08-18 01:50:00;736925,77;4,10459
2026-08-18 01:55:00;736926,11;4,08299
2026-08-18 02:00:00;736926,41;3,58067
2026-08-18 02:05:00;736926,71;3,52832
2026-08-18 02:10:00;736927,03;3,91414
2026-08-18 02:15:00;736927,37;4,06158
2026-08-18 02:20:00;736927,68;3,66069
2026-08-18 02:25:00;736928;3,81679
2026-08-18 02:30:00;736928,34;4,31766
2026-08-18 02:35:00;736928,69;4,15501
2026-08-18 02:40:00;736929,01;3,77168
2026-08-18 02:45:00;736929,32;3,76139
2026-08-18 02:50:00;736929,65;4,13027
2026-08-18 02:55:00;736930;4,02508
2026-08-18 03:00:00;736930,31;3,7286
2026-08-18 03:05:00;736930,62;3,66144
2026-08-18 03:10:00;736930,95;4,13421
2026-08-18 03:15:00;736931,29;4,12533
2026-08-18 03:20:00;736931,62;3,72058
2026-08-18 03:25:00;736931,93;3,74039
2026-08-18 03:30:00;736932,26;4,22185
2026-08-18 03:35:00;736932,6;4,05636
2026-08-18 03:40:00;736932,92;3,64947
2026-08-18 03:45:00;736933,23;3,83861
2026-08-18 03:50:00;736933,56;4,09053
2026-08-18 03:55:00;736933,9;4,04965
2026-08-18 04:00:00;736934,21;3,67575
2026-08-18 04:05:00;736934,51;3,60077
2026-08-18 04:10:00;736934,83;3,95428
2026-08-18 04:15:00;736935,17;4,12474
2026-08-18 04:20:00;736935,47;3,57406
2026-08-18 04:25:00;736935,78;3,63652
2026-08-18 04:35:00;736936,45;4,05965
2026-08-18 04:40:00;736936,77;3,65492
2026-08-18 04:50:00;736937,41;4,15832
2026-08-18 04:55:00;736937,76;4,16873
2026-08-18 05:00:00;736938,08;3,85021
2026-08-18 05:05:00;736938,42;4,80201
2026-08-18 05:10:00;736938,83;5,15286
2026-08-18 05:15:00;736939,26;5,24208
2026-08-18 05:20:00;736939,66;4,69508
2026-08-18 05:25:00;736940,05;4,61801
2026-08-18 05:35:00;736940,66;3,67891
2026-08-18 05:40:00;736940,98;4,09837
2026-08-18 05:45:00;736941,32;4,09148
2026-08-18 05:50:00;736941,66;3,99561
2026-08-18 05:55:00;736941,98;3,68797
2026-08-18 06:00:00;736942,29;3,72817
2026-08-18 06:05:00;736942,62;4,12283
2026-08-18 06:10:00;736942,95;3,89879
2026-08-18 06:15:00;736943,25;3,55126
2026-08-18 06:20:00;736943,55;3,54182
2026-08-18 06:25:00;736943,87;4,11069
2026-08-18 06:35:00;736944,55;3,90744
2026-08-18 06:40:00;736944,88;3,92744
2026-08-18 06:45:00;736945,16;2,97201
2026-08-18 06:50:00;736945,41;2,95073
2026-08-18 06:55:00;736945,64;2,5977
2026-08-18 07:05:00;736946,29;4,92879
2026-08-18 07:10:00;736946,67;4,4646
2026-08-18 07:20:00;736947,34;3,93429
